Date,Temperature_C,Precipitation_mm,CO2_ppm,Humidity_percent,LandUseIndex
2024-02-13,37.27961206236346,60.17566196335393,387.0158700255444,54.70813193903784,0.3706421470668909
2024-02-14,17.763399448000506,56.968098875493524,351.54566165288674,51.88037875178988,0.8127995672575026
2024-02-15,29.87566853061946,7.377389470906559,442.8318562587725,69.26800784417732,0.9472485773838587
2024-02-16,19.35133228268233,121.91286679597937,392.81841483173145,70.8074920694115,0.9860010638228709
2024-02-17,25.602040635334326,100.5358046457723,446.66548190436697,23.62432078176356,0.7533781852589416
2024-02-18,26.40130838029839,10.29575024999787,446.3619977089253,49.9690091701177,0.37625958553091576
2024-02-19,15.545633665765811,55.729292847322284,435.300945546736,70.0687932571389,0.08350071669866876
2024-02-20,39.08753883293676,181.65317719333075,379.4448892069586,60.250900686407014,0.7771469159274368
2024-02-21,33.253984700833435,47.91237813339448,388.5097728601925,88.51918729506578,0.558404249735805
2024-02-22,38.18496824692568,28.97897441824462,435.1136671516857,72.69549052951561,0.4242220092469763
2024-02-23,36.844820512829465,97.8905520555126,381.69220051562775,33.034754166514375,0.906354385094736
2024-02-24,27.936999364332554,197.13009082212014,366.94927466860923,25.645499792034386,0.11119748230615134
2024-02-25,37.6562270506935,48.41105430230008,405.680126245835,71.39354225650524,0.49262510429085915
2024-02-26,12.654775061557585,134.4271094811757,443.6154774160781,22.120904843329747,0.011353644767419069
2024-02-27,15.879485872574357,152.32392306574351,419.60297966749727,66.86204650187706,0.46866064199412627
2024-02-28,11.356818667316142,47.527508798479936,407.0061170089365,95.2184193139966,0.05630327568183735
2024-02-29,19.759909922897933,145.6432697223719,359.71764937707684,66.03793423007032,0.11881791626807192
2024-03-01,21.660318690684463,73.55662654385064,411.50072266991697,51.05359409652175,0.11752624677710488
2024-03-02,18.140470953216877,126.4611661187159,449.0053850104263,71.46305747538825,0.6492103021160636
2024-03-03,34.86212527455788,126.70594215217893,364.0084015236524,56.660231239321334,0.7460448792654233
2024-03-04,20.70259980080768,107.1549368149517,401.8329652363737,63.6493431452748,0.5833687650971596
2024-03-05,18.428035290621423,18.05795401088166,437.7373071927955,95.317184702122,0.9621725484745419
2024-03-06,26.280882494747456,167.0604991178476,424.0768617754204,50.88821102406194,0.37487057952370406
2024-03-07,14.22772674924288,64.15601299434717,419.7015740995268,96.89524510591313,0.28571208628186073
2024-03-08,34.06590942262119,37.30370207997085,420.2484083987109,92.4280513564851,0.8685991281894603
2024-03-09,12.236519310393124,8.155028310952783,385.9491151219755,35.663290783143715,0.22359583851945264
2024-03-10,39.60660809801552,118.17858863764836,379.35918442644936,25.548904070013236,0.9632225394406113
2024-03-11,33.16734307889972,135.51287236845647,430.9361155478514,28.062240110194132,0.012154474689816341
2024-03-12,15.961470446025173,3.3175657855712304,431.0113394679181,21.45774605212398,0.969878826707639
2024-03-13,10.165663513708072,102.4186116598562,436.70723185801035,27.555436860474273,0.04315991195057611
2024-03-14,34.463842853645026,45.29915503958759,441.3240552556471,74.64054187330855,0.8911431136980711
2024-03-15,31.205720315428515,129.03455808188997,401.1342398860938,25.695091876818317,0.5277011090862999
2024-03-16,31.87021504122962,34.87328580099829,400.15162946872,45.5180504235009,0.9929647961193003
2024-03-17,33.13811040057837,138.18754762049318,429.82951789667754,87.59002487755636,0.07379656473539886
2024-03-18,12.22133955202271,77.34706926010747,414.99639307777653,21.86175485886607,0.5538542844013208
2024-03-19,20.753971856328178,187.3459977473469,420.19668772577035,85.15747860711487,0.969302535619099
2024-03-20,13.476071785753891,27.50418882919865,429.5792669436101,42.548381981872,0.5230978441701488
2024-03-21,35.89310277626781,68.2132702100517,439.0005341817566,29.4531862097325,0.6293986381352625
2024-03-22,28.698943804826737,22.694704248117816,383.79951568515355,75.73897322913206,0.6957486889846172
2024-03-23,19.926940745579476,184.93872365571255,387.5582952639944,70.31542774239071,0.45454106476777323
2024-03-24,11.906750508580709,175.4678706761962,359.3981939840869,90.19776108216423,0.6275580800840634
2024-03-25,19.329469651469864,51.58832554303112,407.8280140996174,78.80568350431086,0.5843143119231002
2024-03-26,19.75549966080241,131.99680920683582,353.5942273796742,84.27847443078788,0.901158010490989
2024-03-27,31.88818535014192,163.44444004024317,396.559801813246,42.562765805704515,0.04544638034145787
2024-03-28,29.126724140656393,111.04016231989246,404.2644634707577,34.195163502377824,0.2809631895922303
2024-03-29,36.616382277289794,105.93011567120129,378.65412521282843,80.04918013126867,0.9504114840765587
2024-03-30,24.16644775485848,48.37045818009034,409.08332605690106,84.54677914138112,0.8902637838909163
2024-03-31,13.58782737814905,18.620553561179843,353.05002499390497,99.24041136005387,0.45565675278571294
2024-04-01,31.39734361668985,179.44315159066534,353.7348188749214,53.00941415291412,0.6201325978015367
2024-04-02,32.82355145850693,180.0836114326661,432.26005606596584,49.761446863422655,0.2773811829811327
2024-04-03,26.83831592708489,126.62029145465358,386.0190641411263,82.11303685935974,0.1881211597237613
2024-04-04,33.12901539863683,67.80595820974014,362.7060512651885,47.264283220241424,0.46369840493998216
2024-04-05,24.81386789093172,69.84191492253218,402.2243260054804,94.46058604828518,0.3533522280260528
2024-04-06,25.681984881459822,145.19113577404786,426.9993553098611,88.67302014744095,0.5836561118508721
2024-04-07,22.826230550756488,179.42205199051543,371.58210274968434,54.319522190001464,0.07773463696498484
2024-04-08,10.762573802322855,177.41728485302346,412.28904758190004,80.06968542331978,0.9743948076661665
2024-04-09,13.236742809799134,155.97510917152476,358.5347464993768,80.36342992677459,0.9862107444796029
