Date,Temperature_C,Precipitation_mm,CO2_ppm,Humidity_percent,LandUseIndex
2024-03-05,18.428035290621423,18.05795401088166,437.7373071927955,95.317184702122,0.962172548474542
2024-03-06,26.280882494747456,167.0604991178476,424.0768617754204,50.88821102406194,0.374870579523704
2024-03-07,14.22772674924288,64.15601299434717,419.7015740995268,96.89524510591312,0.2857120862818607
2024-03-08,34.06590942262119,37.30370207997085,420.2484083987109,92.4280513564851,0.8685991281894603
2024-03-09,12.236519310393124,8.155028310952783,385.9491151219755,35.663290783143715,0.2235958385194526
2024-03-10,39.60660809801552,118.17858863764836,379.35918442644936,25.54890407001324,0.9632225394406112
2024-03-11,33.16734307889972,135.51287236845647,430.9361155478514,28.06224011019413,0.0121544746898163
2024-03-12,15.961470446025173,3.3175657855712304,431.0113394679181,21.45774605212398,0.969878826707639
2024-03-13,10.165663513708072,102.4186116598562,436.7072318580104,27.555436860474277,0.0431599119505761
2024-03-14,34.463842853645026,45.29915503958759,441.3240552556471,74.64054187330855,0.8911431136980711
2024-03-15,31.205720315428515,129.03455808188997,401.1342398860938,25.69509187681832,0.5277011090862999
2024-03-16,31.87021504122962,34.87328580099829,400.15162946872,45.5180504235009,0.9929647961193004
2024-03-17,33.13811040057837,138.18754762049318,429.8295178966776,87.59002487755636,0.0737965647353988
2024-03-18,12.22133955202271,77.34706926010747,414.9963930777765,21.86175485886607,0.5538542844013208
2024-03-19,20.753971856328175,187.3459977473469,420.1966877257704,85.15747860711487,0.969302535619099
2024-03-20,13.476071785753891,27.50418882919865,429.5792669436101,42.548381981872,0.5230978441701488
2024-03-21,35.89310277626781,68.2132702100517,439.0005341817566,29.4531862097325,0.6293986381352625
2024-03-22,28.698943804826737,22.694704248117816,383.7995156851536,75.73897322913206,0.6957486889846172
2024-03-23,19.92694074557948,184.93872365571252,387.5582952639944,70.31542774239071,0.4545410647677732
2024-03-24,11.906750508580709,175.4678706761962,359.3981939840869,90.19776108216423,0.6275580800840634
2024-03-25,19.329469651469864,51.58832554303112,407.8280140996174,78.80568350431086,0.5843143119231002
2024-03-26,19.75549966080241,131.99680920683582,353.5942273796742,84.27847443078788,0.901158010490989
2024-03-27,31.88818535014192,163.44444004024317,396.559801813246,42.56276580570452,0.0454463803414578
2024-03-28,29.126724140656396,111.04016231989246,404.2644634707577,34.195163502377824,0.2809631895922303
2024-03-29,36.616382277289794,105.93011567120128,378.6541252128284,80.04918013126867,0.9504114840765588
2024-03-30,24.16644775485848,48.37045818009034,409.08332605690106,84.54677914138112,0.8902637838909163
2024-03-31,13.58782737814905,18.620553561179843,353.05002499390497,99.24041136005388,0.4556567527857129
2024-04-01,31.39734361668985,179.44315159066534,353.7348188749214,53.00941415291412,0.6201325978015367
2024-04-02,32.82355145850693,180.0836114326661,432.2600560659658,49.761446863422655,0.2773811829811327
2024-04-03,26.83831592708489,126.62029145465358,386.0190641411263,82.11303685935974,0.1881211597237613
2024-04-04,33.12901539863683,67.80595820974014,362.7060512651885,47.264283220241424,0.4636984049399821
2024-04-05,24.81386789093172,69.84191492253218,402.2243260054804,94.46058604828518,0.3533522280260528
2024-04-06,25.681984881459822,145.19113577404786,426.9993553098611,88.67302014744095,0.5836561118508721
2024-04-07,22.826230550756488,179.42205199051543,371.58210274968434,54.31952219000146,0.0777346369649848
2024-04-08,10.762573802322857,177.41728485302346,412.2890475819,80.06968542331978,0.9743948076661664
2024-04-09,13.236742809799134,155.97510917152476,358.5347464993768,80.36342992677459,0.9862107444796028
